gene_id,total_unsp,total_sp,total
WBGene00000001.,16,778,794
WBGene00000002.,28,366,394
WBGene00000003.,5,219,224
WBGene00000004.,144,1025,1169
WBGene00000005.,0,1,1
WBGene00000006.,370,2699,3069
WBGene00000007.,8,31,39
WBGene00000008.,7,11,18
WBGene00000009.,12,14,26
WBGene00000010.,24,365,389
WBGene00000012.,18,34,52
WBGene00000013.,0,879,879
WBGene00000014.,2,13,15
WBGene00000015.,0,69,69
WBGene00000016.,35,1806,1841
WBGene00000017.,6,2452,2458
WBGene00000018.,301,640,941
WBGene00000019.,15,2,17
WBGene00000020.,157,543,700
WBGene00000021.,8,2,10
WBGene00000022.,25,196,221
WBGene00000023.,12,9,21
WBGene00000024.,0,1,1
WBGene00000025.,0,3,3
WBGene00000026.,1,2,3
WBGene00000027.,0,2,2
WBGene00000028.,0,1,1
WBGene00000029.,0,0,0
WBGene00000030.,0,4,4
WBGene00000031.,3,14,17
WBGene00000032.,0,0,0
WBGene00000033.,2,1,3
WBGene00000034.,1,76,77
WBGene00000035.,317,609,926
WBGene00000036.,177,834,1011
WBGene00000037.,40,607,647
WBGene00000038.,41,68,109
WBGene00000039.,3,3,6
WBGene00000040.,14,980,994
WBGene00000041.,273,4743,5016
WBGene00000042.,59,171,230
WBGene00000043.,24,58,82
WBGene00000044.,26,50,76
WBGene00000045.,3,15,18
WBGene00000046.,119,239,358
WBGene00000047.,41,194,235
WBGene00000048.,15,58,73
WBGene00000049.,9,31,40
WBGene00000050.,4,68,72
WBGene00000051.,21,121,142
WBGene00000053.,12,20,32
WBGene00000054.,14,132,146
WBGene00000055.,10,198,208
WBGene00000056.,30,85,115
WBGene00000057.,74,118,192
WBGene00000058.,154,358,512
WBGene00000059.,17,108,125
WBGene00000060.,54,97,151
WBGene00000061.,15,70,85
WBGene00000062.,155,216,371
WBGene00000063.,16,73400,73416
WBGene00000064.,135,6322,6457
WBGene00000065.,153,26372,26525
WBGene00000066.,2134,305313,307447
WBGene00000067.,19,653,672
WBGene00000068.,1099,1428,2527
WBGene00000069.,22,125,147
WBGene00000070.,195,671,866
WBGene00000071.,22,142,164
WBGene00000072.,59,646,705
WBGene00000073.,85,930,1015
WBGene00000074.,239,638,877
WBGene00000075.,21,127,148
WBGene00000079.,257,777,1034
WBGene00000080.,33,962,995
WBGene00000081.,103,1692,1795
WBGene00000082.,87,111,198
WBGene00000083.,222,737,959
WBGene00000084.,57,115,172
WBGene00000085.,25,201,226
WBGene00000086.,91,542,633
WBGene00000088.,51,364,415
WBGene00000089.,51,855,906
WBGene00000090.,103,858,961
WBGene00000092.,302,3203,3505
WBGene00000093.,14,199,213
WBGene00000094.,85,763,848
WBGene00000095.,198,2405,2603
WBGene00000096.,277,772,1049
WBGene00000097.,134,2095,2229
WBGene00000098.,31,625,656
WBGene00000099.,52,630,682
WBGene00000100.,646,7388,8034
WBGene00000101.,165,2056,2221
WBGene00000102.,650,7366,8016
WBGene00000103.,159,2107,2266
WBGene00000105.,65,2822,2887
WBGene00000106.,62,577,639
WBGene00000107.,1007,8619,9626
WBGene00000108.,2,5,7
WBGene00000109.,61,2475,2536
WBGene00000110.,148,3412,3560
WBGene00000111.,64,351,415
WBGene00000112.,142,1710,1852
WBGene00000113.,55,203,258
WBGene00000114.,837,152237,153074
WBGene00000115.,27,703,730
WBGene00000116.,90,504,594
WBGene00000117.,332,533,865
WBGene00000118.,37,25145,25182
WBGene00000120.,2,2296,2298
WBGene00000121.,20,1058,1078
WBGene00000122.,38,3780,3818
WBGene00000123.,189,3151,3340
WBGene00000133.,19,315,334
WBGene00000134.,42,124,166
WBGene00000135.,20,162,182
WBGene00000136.,12,127,139
WBGene00000137.,71,253,324
WBGene00000138.,27,228,255
WBGene00000139.,124,291,415
WBGene00000140.,1156,51412,52568
WBGene00000142.,41,661,702
WBGene00000143.,191,875,1066
WBGene00000144.,120,889,1009
WBGene00000145.,10,552,562
WBGene00000146.,475,2327,2802
WBGene00000147.,6,704,710
WBGene00000148.,84,622,706
WBGene00000149.,334,8222,8556
WBGene00000150.,130,1076,1206
WBGene00000151.,17,911,928
WBGene00000155.,6,605,611
WBGene00000156.,72,730,802
WBGene00000157.,46,996,1042
WBGene00000158.,449,1244,1693
WBGene00000159.,33,2407,2440
WBGene00000160.,475,1288,1763
WBGene00000161.,22,1224,1246
WBGene00000162.,415,1292,1707
WBGene00000163.,61,1925,1986
WBGene00000164.,69,546,615
WBGene00000165.,16,716,732
WBGene00000166.,38,214,252
WBGene00000168.,315,112,427
WBGene00000169.,27,329,356
WBGene00000170.,1457,56161,57618
WBGene00000171.,11,3,14
WBGene00000172.,58,177,235
WBGene00000173.,18,132,150
WBGene00000174.,33,164,197
WBGene00000175.,130,1782,1912
WBGene00000176.,7,150,157
WBGene00000177.,103,366,469
WBGene00000178.,152,1797,1949
WBGene00000179.,157,769,926
WBGene00000180.,38,465,503
WBGene00000181.,429,2914,3343
WBGene00000182.,116,4451,4567
WBGene00000183.,179,5045,5224
WBGene00000184.,228,1068,1296
WBGene00000185.,2,21,23
WBGene00000186.,424,2099,2523
WBGene00000187.,3,694,697
WBGene00000188.,0,137,137
WBGene00000189.,26,286,312
WBGene00000190.,18,92,110
WBGene00000191.,25,155,180
WBGene00000192.,29,2057,2086
WBGene00000193.,21,115,136
WBGene00000195.,90,1144,1234
WBGene00000196.,139,889,1028
WBGene00000197.,24,1676,1700
WBGene00000198.,102,867,969
WBGene00000199.,216,1892,2108
WBGene00000200.,108,1865,1973
WBGene00000201.,612,4312,4924
WBGene00000202.,4,458,462
WBGene00000203.,22,944,966
WBGene00000204.,85,2061,2146
WBGene00000205.,16,937,953
WBGene00000206.,68,1061,1129
WBGene00000207.,1052,30010,31062
WBGene00000208.,1067,1308,2375
WBGene00000209.,586,6716,7302
WBGene00000210.,3740,35953,39693
WBGene00000211.,131,446,577
WBGene00000212.,39,225,264
WBGene00000213.,18,219,237
WBGene00000214.,0,33672,33672
WBGene00000215.,91,1512,1603
WBGene00000216.,45,10195,10240
WBGene00000217.,2979,31939,34918
WBGene00000218.,161,10248,10409
WBGene00000219.,26,22102,22128
WBGene00000220.,55,371,426
WBGene00000221.,0,1610,1610
WBGene00000222.,97,926,1023
WBGene00000223.,733,3677,4410
WBGene00000224.,274,2743,3017
WBGene00000225.,168,1302,1470
WBGene00000226.,167,1422,1589
WBGene00000227.,168,719,887
WBGene00000228.,172,2922,3094
WBGene00000229.,2669,68674,71343
WBGene00000230.,208,32251,32459
WBGene00000231.,176,1456,1632
WBGene00000232.,133,709,842
WBGene00000233.,193,573,766
WBGene00000235.,4,3288,3292
WBGene00000236.,133,915,1048
WBGene00000237.,55,274,329
WBGene00000238.,53,243,296
WBGene00000239.,26,97,123
WBGene00000240.,2034,12506,14540
WBGene00000241.,35,140,175
WBGene00000242.,31,233,264
WBGene00000244.,46,420,466
WBGene00000245.,76,1224,1300
WBGene00000246.,40,75,115
WBGene00000247.,108,1764,1872
WBGene00000248.,178,1332,1510
WBGene00000249.,38,1717,1755
WBGene00000250.,30,548,578
WBGene00000251.,0,4,4
WBGene00000252.,0,22,22
WBGene00000253.,75,428,503
WBGene00000254.,470,1990,2460
WBGene00000255.,9,9,18
WBGene00000256.,0,5,5
WBGene00000257.,54,1381,1435
WBGene00000259.,129,1218,1347
WBGene00000262.,8,466,474
WBGene00000263.,4016,33135,37151
WBGene00000264.,222,515,737
WBGene00000265.,110,483,593
WBGene00000266.,91,923,1014
WBGene00000267.,97,239,336
WBGene00000268.,536,900,1436
WBGene00000269.,194,669,863
WBGene00000270.,33,453,486
WBGene00000271.,35,759,794
WBGene00000272.,26,48,74
WBGene00000273.,713,22895,23608
WBGene00000274.,253,708,961
WBGene00000275.,20,808,828
WBGene00000276.,319,7721,8040
WBGene00000277.,2029,19582,21611
WBGene00000279.,22,99,121
WBGene00000280.,27,209,236
WBGene00000281.,59,4061,4120
WBGene00000282.,336,2914,3250
WBGene00000283.,89,1270,1359
WBGene00000284.,19,679,698
WBGene00000285.,460,6755,7215
WBGene00000286.,1297,13391,14688
WBGene00000287.,142,744,886
WBGene00000288.,206,1455,1661
WBGene00000289.,248,977,1225
WBGene00000292.,311,4633,4944
WBGene00000293.,510,12316,12826
WBGene00000294.,392,6329,6721
WBGene00000295.,27,167,194
WBGene00000296.,4,22,26
WBGene00000298.,51,1360,1411
WBGene00000301.,15,16344,16359
WBGene00000302.,6,90,96
WBGene00000308.,11,14,25
WBGene00000310.,0,0,0
WBGene00000311.,0,0,0
WBGene00000366.,267,5712,5979
WBGene00000367.,365,1814,2179
WBGene00000368.,241,2105,2346
WBGene00000369.,2,1509,1511
WBGene00000370.,4860,21768,26628
WBGene00000371.,4518,54713,59231
WBGene00000372.,17,261,278
WBGene00000373.,36,166,202
WBGene00000374.,136,1057,1193
WBGene00000375.,40,255,295
WBGene00000376.,557,1361,1918
WBGene00000377.,69,7337,7406
WBGene00000378.,13,7310,7323
WBGene00000379.,1000,12798,13798
WBGene00000380.,884,19228,20112
WBGene00000381.,44,4338,4382
WBGene00000382.,39,418,457
WBGene00000383.,151,4858,5009
WBGene00000386.,18,212,230
WBGene00000387.,350,198,548
WBGene00000388.,2,12,14
WBGene00000389.,0,0,0
WBGene00000390.,154,3737,3891
WBGene00000391.,372,2299,2671
WBGene00000392.,0,34,34
WBGene00000393.,152,888,1040
WBGene00000395.,74,323,397
WBGene00000396.,78,1778,1856
WBGene00000397.,3,19,22
WBGene00000399.,4,3,7
WBGene00000401.,23,38,61
WBGene00000402.,90,6,96
WBGene00000403.,542,5812,6354
WBGene00000405.,52,2156,2208
WBGene00000406.,32,269,301
WBGene00000407.,311,1023,1334
WBGene00000408.,439,1283,1722
WBGene00000409.,116,857,973
WBGene00000410.,261,1113,1374
WBGene00000411.,19,1763,1782
WBGene00000412.,3,20,23
WBGene00000413.,57,361,418
WBGene00000414.,279,5848,6127
WBGene00000415.,2580,3507,6087
WBGene00000416.,53,1339,1392
WBGene00000417.,55,125,180
WBGene00000418.,16,338,354
WBGene00000419.,254,1339,1593
WBGene00000420.,90,975,1065
WBGene00000421.,293,2196,2489
WBGene00000422.,6,28,34
WBGene00000423.,32,672,704
WBGene00000424.,98,905,1003
WBGene00000425.,9,117,126
WBGene00000426.,341,1168,1509
WBGene00000427.,3,9,12
WBGene00000428.,6,113,119
WBGene00000429.,85,166,251
WBGene00000430.,4,62,66
WBGene00000431.,17,309,326
WBGene00000432.,32,22,54
WBGene00000433.,135,579,714
WBGene00000434.,12,41,53
WBGene00000435.,8,80,88
WBGene00000436.,7,58,65
WBGene00000437.,160,1496,1656
WBGene00000438.,26,77,103
WBGene00000439.,88,418,506
WBGene00000440.,1,22,23
WBGene00000441.,288,459,747
WBGene00000442.,23,175,198
WBGene00000443.,134,2650,2784
WBGene00000444.,13,211,224
WBGene00000445.,24,172,196
WBGene00000446.,13,187,200
WBGene00000447.,37,134,171
WBGene00000448.,89,739,828
WBGene00000449.,177,679,856
WBGene00000450.,3,5,8
WBGene00000451.,4,42,46
WBGene00000452.,4,164,168
WBGene00000453.,35,342,377
WBGene00000454.,33,385,418
WBGene00000455.,111,1094,1205
WBGene00000457.,20,70,90
WBGene00000458.,67,484,551
WBGene00000459.,112,1547,1659
WBGene00000460.,15,214,229
WBGene00000461.,8,14,22
WBGene00000462.,6,157,163
WBGene00000463.,48,295,343
WBGene00000464.,0,34,34
WBGene00000465.,31,845,876
WBGene00000466.,352,1970,2322
WBGene00000467.,43,517,560
WBGene00000468.,4,4,8
WBGene00000469.,25,44,69
WBGene00000472.,77,24513,24590
WBGene00000473.,3,514,517
WBGene00000474.,5,549,554
WBGene00000475.,28,9880,9908
WBGene00000476.,87,359,446
WBGene00000477.,10,26,36
WBGene00000478.,55,224,279
WBGene00000479.,15,1610,1625
WBGene00000480.,166,1134,1300
WBGene00000481.,20,271,291
WBGene00000482.,142,2994,3136
WBGene00000483.,17,19,36
WBGene00000484.,48,102,150
WBGene00000485.,107,666,773
WBGene00000487.,44,16,60
WBGene00000488.,93,172,265
WBGene00000490.,38,352,390
WBGene00000491.,158,484,642
WBGene00000492.,155,336,491
WBGene00000493.,44,216,260
WBGene00000496.,62,180,242
WBGene00000497.,25,48,73
WBGene00000498.,8,596,604
WBGene00000499.,41,64,105
WBGene00000500.,69,1138,1207
WBGene00000501.,62,404,466
WBGene00000502.,36,1112,1148
WBGene00000503.,1,63,64
WBGene00000506.,270,899,1169
WBGene00000507.,135,659,794
WBGene00000508.,32,1417,1449
WBGene00000509.,334,2110,2444
WBGene00000510.,158,1241,1399
WBGene00000511.,48,207,255
WBGene00000512.,34,282,316
WBGene00000513.,9,196,205
WBGene00000514.,70,293,363
WBGene00000515.,10,335,345
WBGene00000516.,9,2792,2801
WBGene00000517.,111,375,486
WBGene00000518.,902,1316,2218
WBGene00000519.,390,682,1072
WBGene00000520.,128,670,798
WBGene00000521.,5,12,17
WBGene00000522.,105,326,431
WBGene00000523.,66,516,582
WBGene00000524.,31,471,502
WBGene00000525.,9,4,13
WBGene00000526.,25,579,604
WBGene00000527.,245,710,955
WBGene00000528.,186,301,487
WBGene00000529.,208,214,422
WBGene00000530.,85,158,243
WBGene00000531.,18,32,50
WBGene00000532.,43,989,1032
WBGene00000533.,20,285,305
WBGene00000534.,52,20144,20196
WBGene00000535.,555,8566,9121
WBGene00000536.,45,377,422
WBGene00000537.,22,460,482
WBGene00000539.,1,13,14
WBGene00000540.,83,329,412
WBGene00000541.,120,287,407
WBGene00000542.,683,7563,8246
WBGene00000543.,129,517,646
WBGene00000544.,78,23,101
WBGene00000545.,1147,2476,3623
WBGene00000546.,20,28,48
WBGene00000547.,322,1230,1552
WBGene00000548.,167,1966,2133
WBGene00000549.,14,1280,1294
WBGene00000550.,25,1441,1466
WBGene00000551.,0,9,9
WBGene00000552.,673,11624,12297
WBGene00000553.,1147,1078,2225
WBGene00000554.,1171,9169,10340
WBGene00000555.,0,1,1
WBGene00000556.,0,17,17
WBGene00000557.,13,211,224
WBGene00000558.,230,3981,4211
WBGene00000559.,0,4,4
WBGene00000560.,44,615,659
WBGene00000561.,1,23,24
WBGene00000562.,29,103,132
WBGene00000563.,30,12,42
WBGene00000564.,216,734,950
WBGene00000565.,546,334,880
WBGene00000566.,487,1189,1676
WBGene00000567.,196,4303,4499
WBGene00000583.,219,2024,2243
WBGene00000584.,36,364,400
WBGene00000585.,98,1188,1286
WBGene00000591.,188,829,1017
WBGene00000592.,28,403,431
WBGene00000593.,0,24,24
WBGene00000594.,0,3764,3764
WBGene00000596.,0,4,4
WBGene00000597.,7,63,70
WBGene00000598.,0,23,23
WBGene00000599.,10,1013,1023
WBGene00000601.,0,207,207
WBGene00000602.,0,2,2
WBGene00000603.,1,32,33
WBGene00000606.,0,0,0
WBGene00000608.,0,17,17
WBGene00000609.,0,4,4
WBGene00000610.,6,11,17
WBGene00000611.,286,2519,2805
WBGene00000612.,0,3,3
WBGene00000613.,0,12,12
WBGene00000614.,3,16,19
WBGene00000615.,0,19,19
WBGene00000616.,10,24694,24704
WBGene00000617.,0,1,1
WBGene00000618.,0,14,14
WBGene00000620.,1,3,4
WBGene00000621.,0,70,70
WBGene00000622.,3,26,29
WBGene00000623.,11,8,19
WBGene00000624.,17,5,22
WBGene00000625.,8,58,66
WBGene00000626.,0,1,1
WBGene00000627.,0,205,205
WBGene00000628.,0,6,6
WBGene00000629.,21,0,21
WBGene00000630.,51,321,372
WBGene00000631.,0,11,11
WBGene00000632.,0,136,136
WBGene00000633.,0,5,5
WBGene00000634.,1,21,22
WBGene00000636.,14,12,26
WBGene00000637.,1,73,74
WBGene00000638.,0,1,1
WBGene00000639.,0,103,103
WBGene00000640.,10,45,55
WBGene00000641.,14,312,326
WBGene00000642.,2,10,12
WBGene00000644.,0,10,10
WBGene00000645.,44,377,421
WBGene00000646.,2,8,10
WBGene00000647.,3,41,44
WBGene00000648.,29,3,32
WBGene00000649.,0,8,8
WBGene00000650.,0,13,13
WBGene00000651.,1,16,17
WBGene00000652.,10,114,124
WBGene00000653.,1,596,597
WBGene00000654.,4,20,24
WBGene00000655.,2,79,81
WBGene00000656.,17,6084,6101
WBGene00000657.,8,28,36
WBGene00000658.,3,4,7
WBGene00000659.,1,6,7
WBGene00000660.,6,7,13
WBGene00000661.,3,16,19
WBGene00000662.,12,34,46
WBGene00000663.,0,8,8
WBGene00000664.,1,261,262
WBGene00000665.,1,5,6
WBGene00000666.,6,2773,2779
WBGene00000667.,2,142,144
WBGene00000668.,0,171,171
WBGene00000669.,18,4338,4356
WBGene00000670.,0,143,143
WBGene00000671.,0,141,141
WBGene00000672.,0,7,7
WBGene00000673.,33,59387,59420
WBGene00000674.,49,107,156
WBGene00000675.,1,264,265
WBGene00000676.,0,0,0
WBGene00000677.,55,41289,41344
WBGene00000678.,1,44,45
WBGene00000679.,0,16,16
WBGene00000680.,0,16,16
WBGene00000681.,38,50524,50562
WBGene00000682.,0,39,39
WBGene00000683.,13,106,119
WBGene00000684.,12,42,54
WBGene00000685.,7,39,46
WBGene00000687.,2,11,13
WBGene00000688.,0,100,100
WBGene00000689.,13,42,55
WBGene00000690.,0,61,61
WBGene00000691.,0,2261,2261
WBGene00000692.,2002,24478,26480
WBGene00000693.,0,7,7
WBGene00000694.,1,36,37
WBGene00000695.,1,6,7
WBGene00000696.,0,1,1
WBGene00000697.,1,5,6
WBGene00000698.,0,18,18
WBGene00000699.,1,97,98
WBGene00000700.,0,1,1
WBGene00000701.,0,4,4
WBGene00000702.,1,2,3
WBGene00000703.,3,259,262
WBGene00000704.,0,45,45
WBGene00000705.,3,5,8
WBGene00000706.,1,42,43
WBGene00000707.,0,12,12
WBGene00000708.,0,19,19
WBGene00000709.,1,0,1
WBGene00000710.,1,45,46
WBGene00000711.,0,10,10
WBGene00000712.,0,2,2
WBGene00000713.,3,189,192
WBGene00000714.,5,36,41
WBGene00000715.,116,1163,1279
WBGene00000716.,7,72,79
WBGene00000717.,2,389,391
WBGene00000718.,0,14,14
WBGene00000719.,0,7,7
WBGene00000720.,2,30145,30147
WBGene00000721.,0,6,6
WBGene00000722.,0,27,27
WBGene00000723.,1,508,509
WBGene00000724.,16,133,149
WBGene00000725.,1,11,12
WBGene00000726.,181,927,1108
WBGene00000727.,0,263,263
WBGene00000728.,0,240,240
WBGene00000729.,2,3,5
WBGene00000730.,0,9,9
WBGene00000731.,4,6,10
WBGene00000732.,8,43,51
WBGene00000733.,4,71,75
WBGene00000734.,0,26,26
WBGene00000735.,0,1,1
WBGene00000736.,0,6,6
WBGene00000737.,0,24,24
WBGene00000738.,1,20,21
WBGene00000739.,0,2588,2588
WBGene00000740.,0,520,520
WBGene00000741.,0,258,258
WBGene00000742.,0,37,37
WBGene00000743.,0,3,3
WBGene00000744.,0,1,1
WBGene00000745.,1,53,54
WBGene00000746.,7,5,12
WBGene00000747.,0,11,11
WBGene00000748.,2,47,49
WBGene00000749.,1,428,429
WBGene00000750.,47,228,275
WBGene00000751.,0,4,4
WBGene00000752.,0,0,0
WBGene00000753.,0,13,13
WBGene00000754.,1,437,438
WBGene00000755.,0,12,12
WBGene00000756.,0,4,4
WBGene00000757.,1,28,29
WBGene00000758.,0,1,1
WBGene00000759.,3,21,24
WBGene00000760.,8,49,57
WBGene00000761.,43,704,747
WBGene00000762.,132,666,798
WBGene00000763.,312,2513,2825
WBGene00000764.,36,461,497
WBGene00000765.,6,652,658
WBGene00000766.,24,595,619
WBGene00000767.,66,739,805
WBGene00000768.,286,2637,2923
WBGene00000770.,3,59,62
WBGene00000771.,1,10,11
WBGene00000772.,2,86,88
WBGene00000773.,105,1183,1288
WBGene00000774.,59,1316,1375
WBGene00000775.,126,664,790
WBGene00000776.,1415,79412,80827
WBGene00000777.,31,2679,2710
WBGene00000778.,4,59,63
WBGene00000779.,7966,105579,113545
WBGene00000780.,77,587,664
WBGene00000781.,4,806,810
WBGene00000782.,4,703,707
WBGene00000783.,20,306,326
WBGene00000784.,0,89,89
WBGene00000785.,4,745,749
WBGene00000786.,308,3855,4163
WBGene00000787.,59,3503,3562
WBGene00000788.,378,58278,58656
WBGene00000789.,183,4272,4455
WBGene00000792.,36,91,127
WBGene00000793.,4824,2270,7094
WBGene00000794.,47,615,662
WBGene00000795.,40,1031,1071
WBGene00000796.,301,2946,3247
WBGene00000797.,12,108,120
WBGene00000798.,7,941,948
WBGene00000799.,4,18,22
WBGene00000800.,228,2935,3163
WBGene00000801.,57,598,655
WBGene00000802.,475,33267,33742
WBGene00000803.,19,129,148
WBGene00000804.,13,983,996
WBGene00000812.,376,808,1184
WBGene00000813.,154,969,1123
WBGene00000814.,261,2901,3162
WBGene00000815.,412,1265,1677
WBGene00000816.,131,524,655
WBGene00000817.,36,932,968
WBGene00000818.,63,587,650
WBGene00000819.,14,24,38
WBGene00000820.,255,1194,1449
WBGene00000821.,1,2,3
WBGene00000822.,3312,38309,41621
WBGene00000829.,0,71081,71081
WBGene00000830.,0,5,5
WBGene00000831.,5,957,962
WBGene00000832.,778,6420,7198
WBGene00000833.,60,12475,12535
WBGene00000834.,486,742,1228
WBGene00000835.,91,1583,1674
WBGene00000836.,90,942,1032
WBGene00000837.,304,1588,1892
WBGene00000838.,142,509,651
WBGene00000839.,65,1440,1505
WBGene00000840.,130,1543,1673
WBGene00000841.,52,88,140
WBGene00000843.,27,1739,1766
WBGene00000845.,378,3844,4222
WBGene00000846.,109,333,442
WBGene00000851.,1,4,5
WBGene00000853.,49,34,83
WBGene00000854.,241,1451,1692
WBGene00000857.,89,1279,1368
WBGene00000858.,73,1036,1109
WBGene00000859.,0,5,5
WBGene00000860.,16,142,158
WBGene00000861.,5,13,18
WBGene00000862.,57,217,274
WBGene00000863.,29,802,831
WBGene00000864.,0,4,4
WBGene00000865.,12,320,332
WBGene00000866.,0,121,121
WBGene00000867.,1,100,101
WBGene00000868.,8,745,753
WBGene00000869.,171,8224,8395
WBGene00000870.,128,1655,1783
WBGene00000871.,53,496,549
WBGene00000872.,70,1573,1643
WBGene00000874.,91,1432,1523
WBGene00000875.,18,762,780
WBGene00000876.,386,4030,4416
WBGene00000877.,16,4300,4316
WBGene00000878.,38,183,221
WBGene00000879.,637,15355,15992
WBGene00000880.,87,1493,1580
WBGene00000881.,3,10516,10519
WBGene00000882.,1,908,909
WBGene00000883.,923,20694,21617
WBGene00000884.,42,1399,1441
WBGene00000885.,116,293,409
WBGene00000886.,50,817,867
WBGene00000887.,180,1283,1463
WBGene00000888.,43,703,746
WBGene00000889.,92,1330,1422
WBGene00000890.,72,489,561
WBGene00000891.,139,817,956
WBGene00000892.,144,567,711
WBGene00000893.,17,15,32
WBGene00000894.,484,2766,3250
WBGene00000895.,37,59,96
WBGene00000896.,186,3433,3619
WBGene00000897.,130,730,860
WBGene00000898.,3643,4313,7956
WBGene00000899.,174,1481,1655
WBGene00000900.,456,3082,3538
WBGene00000901.,1489,4285,5774
WBGene00000902.,6,29,35
WBGene00000903.,19,2190,2209
WBGene00000904.,54,150,204
WBGene00000905.,17,198,215
WBGene00000906.,121,287,408
WBGene00000907.,54,196,250
WBGene00000908.,587,746,1333
WBGene00000910.,649,2457,3106
WBGene00000911.,453,3914,4367
WBGene00000912.,3315,6945,10260
WBGene00000913.,63,1125,1188
WBGene00000914.,701,1051,1752
WBGene00000915.,541,51296,51837
WBGene00000917.,210,1819,2029
WBGene00000920.,2,210,212
WBGene00000923.,34,1953,1987
WBGene00000928.,1,15,16
WBGene00000929.,231,2046,2277
WBGene00000930.,1,34,35
WBGene00000931.,123,5742,5865
WBGene00000932.,180,6292,6472
WBGene00000933.,85,614,699
WBGene00000934.,11,69,80
WBGene00000935.,7,334,341
WBGene00000936.,49,1527,1576
WBGene00000937.,15,349,364
WBGene00000938.,448,5704,6152
WBGene00000939.,223,1576,1799
WBGene00000940.,167,856,1023
